"targetName","sourceName","RecordNumber","Year","StartDate","YearStop","EndDate","Interval","type","source","target"
"Healthcare/Experience","Healthcare/Beliefs",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",23,25
"Healthcare/Experience","Health Cond",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,25
"Healthcare/Experience","Attitude/Concern",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,25
"Healthcare/Experience","Health Cond/Beliefs",2556,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",11,25
"Healthcare/Experience","Health Status",1440,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",18,25
"Healthcare/Experience","Health Cond/Knowledge",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",15,25
"Healthcare/Experience","Affect",2753,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",1,25
"Healthcare/Experience","Healthcare/Engagement",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,25
"Healthcare/Experience","Health Behav",1050,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",9,25
"Healthcare/Experience","Healthcare/Attitude/Trust",6032,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",22,25
"Healthcare/Experience","Health Status",466,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,25
"Healthcare/Experience","Environ/Network",2587,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",7,25
"Healthcare/Familiarity","Health Status",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",18,26
"Healthcare/Familiarity","Health Cond/Family",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",14,26
"Healthcare/Familiarity","Health Cond/Side Effects",2869,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",16,26
"Healthcare/Familiarity","Health Cond",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,26
"Healthcare/Familiarity","Health Status",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,26
"Healthcare/Familiarity","Healthcare/Beliefs",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",23,26
"Healthcare/Familiarity","Attitude",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",2,26
"Healthcare/Familiarity","Health Cond/Duration",2869,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",12,26
"Healthcare/Familiarity","Health Cond/Family",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",14,26
"Healthcare/Familiarity","Healthcare/Experience",6138,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",25,26
"Healthcare/Familiarity","Health Status",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",18,26
"Healthcare/Familiarity","Health Status",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",18,26
"Healthcare/Familiarity","Environ/Network/Internet",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,26
"Healthcare/Familiarity","Health Behav",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",9,26
"Healthcare/Familiarity","Health Cond",120,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,26
"Healthcare/Familiarity","Health Behav",6099,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",9,26
"Healthcare/Familiarity","Health Cond",5349,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",10,26
"Healthcare/Familiarity","Healthcare/Access",320,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",21,26
"Healthcare/Familiarity","Health Cond",178,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",10,26
"Healthcare/Familiarity","Healthcare/Beliefs",2586,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",23,26
"Healthcare/Familiarity","Health Cond",2869,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",10,26
"Healthcare/Familiarity","Health Cond",5605,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",10,26
"Healthcare/Familiarity","Health Cond/Experience",6138,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",13,26
"Healthcare/Type","Environ/Network",5883,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",7,27
"Healthcare/Type","Healthcare/Attitude/Trust",2934,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",22,27
"Healthcare/Type","Health Cond",5601,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",10,27
"Healthcare/Type","Healthcare/Experience",2589,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",25,27
"Healthcare/Type","Health Cond/Side Effects",2589,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",16,27
"Healthcare/Type","Health Cond/Treatment",368,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",17,27
"Healthcare/Type","Attitude/Concern",2934,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",3,27
"Info/Attitude/Trust","Healthcare/Experience",2933,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",25,28
"Info/Attitude/Trust","Healthcare/Engagement",5376,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",24,28
"Info/Attitude/Trust","Health Cond/Knowledge",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",15,28
"Info/Attitude/Trust","Healthcare/Engagement",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,28
"Info/Attitude/Trust","Affect",2289,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",1,28
"Info/Attitude/Trust","Health Cond",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,28
"Info/Attitude/Trust","Health Status",2178,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,28
"Info/Attitude/Trust","Attitude/Concern",5376,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",3,28
"Info/Attitude/Trust","Health Status",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",18,28
"Info/Attitude/Trust","Healthcare/Beliefs",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",23,28
"Info/Attitude/Trust","Environ/Network/Internet",2933,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",8,28
"Info/Attitude/Trust","Attitude/Concern",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,28
"Info/Attitude/Trust","Healthcare/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",22,28
"Info/Attitude/Trust","Behav/Intention",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",6,28
"Info/Attitude/Trust","Healthcare/Engagement",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",24,28
"Info/Attitude/Trust","Health/Beliefs",1185,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",19,28
"Info/Attitude/Trust","Health/Beliefs",2149,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",19,28
"Info/Beliefs","Info/Attitude/Trust",5339,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",28,29
"Info/Beliefs","Health/Risk/Beliefs",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",20,29
"Info/Beliefs","Healthcare/Attitude/Trust",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",22,29
"Info/Beliefs","Health/Beliefs",5741,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",19,29
"Info/Beliefs","Healthcare/Engagement",5376,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",24,29
"Info/Beliefs","Health Cond",2652,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",10,29
"Info/Beliefs","Info/Attitude/Trust",5376,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",28,29
"Info/Beliefs","Attitude",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",2,29
"Info/Beliefs","Attitude/Concern",5376,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",3,29
"Info/Beliefs","Attitude/Concern",5345,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",3,29
"Info/Beliefs","Attitude",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",2,29
"Info/Beliefs","Health Cond/Treatment",5610,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",17,29
"Info/Beliefs","Info/Attitude/Trust",2768,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",28,29
"Info/Beliefs","Attitude/Concern",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,29
"Info/Beliefs","Health/Risk/Beliefs",2523,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",20,29
"Info/Beliefs","Health/Risk/Beliefs",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",20,29
"Info/Beliefs/Salience","Healthcare/Experience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",25,30
"Info/Beliefs/Salience","Info/Attitude/Trust",5326,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",28,30
"Info/Health/Info Seeking","Attitude",1321,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",2,31
"Info/Health/Info Seeking","Attitude/Concern",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",3,31
"Info/Health/Info Seeking","Health Cond",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,31
"Info/Health/Info Seeking","Health Cond/Family",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",14,31
"Info/Health/Info Seeking","Health Status",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",18,31
"Info/Health/Info Seeking","Healthcare/Beliefs",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",23,31
"Info/Health/Info Seeking","Healthcare/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",22,31
"Info/Health/Info Seeking","Behav/Intention",2564,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",6,31
"Info/Health/Info Seeking","Health Cond",2564,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",10,31
"Info/Health/Info Seeking","Healthcare/Engagement",1079,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",24,31
"Info/Health/Info Seeking","Health Cond",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,31
"Info/Health/Info Seeking","Info/Attitude/Trust",2933,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",28,31
"Info/Health/Info Seeking","Health/Risk/Beliefs",5494,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",20,31
"Info/Health/Info Seeking","Health Cond/Knowledge",5494,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",15,31
"Info/Health/Info Seeking","Health Cond/Family",1144,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",14,31
"Info/Health/Info Seeking","Attitude",2564,2011,"[2011",2019,",2019]","[2011,2019]","Undirected",2,31
"Info/Health/Info Seeking","Info/Attitude/Trust",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",28,31
"Info/Health/Info Seeking","Health Cond",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,31
"Info/Health/Info Seeking","Health Cond",2863,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",10,31
"Info/Health/Info Seeking","Attitude",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",2,31
"Info/Health/Info Seeking","Environ/Network/Internet",1846,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,31
"Info/Health/Info Seeking","Health Status",73,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,31
"Info/Health/Info Seeking","Health Cond/Experience",1660,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",13,31
"Info/Health/Info Seeking","Attitude/Concern",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",3,31
"Info/Health/Info Seeking","Healthcare/Engagement",421,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,31
"Info/Health/Info Seeking","Healthcare/Engagement",37,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",24,31
"Info/Health/Info Seeking","Attitude/Concern",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,31
"Info/Health/Info Seeking","Health Cond/Knowledge",107,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",15,31
"Info/Health/Info Seeking","Health Status",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",18,31
"Info/Health/Info Seeking","Info/Attitude/Trust",2592,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",28,31
"Info/Health/Info Seeking","Health/Risk/Beliefs",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",20,31
"Info/Health/Info Seeking","Healthcare/Beliefs",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",23,31
"Info/Health/Info Seeking","Health Cond/Beliefs",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",11,31
"Info/Health/Info Seeking","Environ/Network/Internet",2933,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",8,31
"Info/Health/Info Seeking","Environ/Network/Internet",73,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,31
"Info/Health/Info Seeking","Healthcare/Engagement",400,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,31
"Info/Health/Info Seeking","Healthcare/Experience",2933,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",25,31
"Info/Health/Info Seeking","Health Status",2873,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",18,31
"Info/Health/Info Seeking","Info/Beliefs",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",29,31
"Info/Health/Info Seeking","Healthcare/Experience",2819,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",25,31
"Info/Health/Info Seeking/Beliefs","Info/Beliefs/Salience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",30,32
"Info/Health/Info Seeking/Beliefs","Health Cond/Beliefs",2891,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",11,32
"Info/Health/Info Seeking/Beliefs","Health Cond",2863,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",10,32
"Info/Health/Info Seeking/Beliefs","Healthcare/Beliefs",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",23,32
"Info/Health/Info Seeking/Beliefs","Healthcare/Experience",5642,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",25,32
"Info/Health/Info Seeking/Beliefs","Healthcare/Attitude/Trust",2303,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",22,32
"Info/Health/Info Seeking/Beliefs","Info/Health/Info Seeking",2572,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",31,32
"Info/Health/Info Seeking/Beliefs","Info/Health/Info Seeking",2863,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",31,32
"Info/Info Needs","Health Cond/Knowledge",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",15,33
"Info/Info Needs","Attitude/Concern",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",3,33
"Info/Info Needs","Healthcare/Experience",2587,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",25,33
"Info/Info Needs","Health Status",5961,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",18,33
"Info/Info Needs","Health Cond/Family",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",14,33
"Info/Info Needs","Info/Beliefs",5610,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",29,33
"Info/Info Needs","Health Cond/Knowledge",5494,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",15,33
"Info/Info Needs","Health Behav",1041,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",9,33
"Info/Info Needs","Healthcare/Engagement",2430,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",24,33
"Info/Info Needs","Health Status",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",18,33
"Info/Info Needs","Info/Beliefs",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",29,33
"Info/Info Needs","Health/Risk/Beliefs",5494,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",20,33
"Info/Info Needs","Health Cond/Beliefs",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",11,33
"Info/Info Needs","Info/Health/Info Seeking",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",31,33
"Info/Info Needs","Attitude",1041,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",2,33
"Info/Info Needs","Attitude/Concern",75,2016,"[2016",2019,",2019]","[2016,2019]","Undirected",3,33
"Info/Info Needs","Health Status",2587,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",18,33
"Info/Info Needs","Health Behav",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",9,33
"Info/Info Needs","Attitude",2430,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",2,33
"Info/Info Needs","Affect",2622,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",1,33
"Info/Info Needs","Health Cond",1041,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",10,33
"Info/Info Needs","Environ/Network",2587,2013,"[2013",2019,",2019]","[2013,2019]","Undirected",7,33
"Info/Info Needs","Attitude",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",2,33
"Info/Info Needs","Info/Health/Info Seeking",5494,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",31,33
"Info/Info Needs","Health Cond/Treatment",2622,2012,"[2012",2019,",2019]","[2012,2019]","Undirected",17,33
"Info/Info Needs","Health Cond/Treatment",5610,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",17,33
"Info/Info Needs","Healthcare/Access",2430,2009,"[2009",2019,",2019]","[2009,2019]","Undirected",21,33
"Info/Info Needs","Health Cond",1933,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",10,33
"Info/Info Needs","Health/Risk/Beliefs",371,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",20,33
"Info/Non-healthcare/Info Seeking","Environ/Network/Internet",1846,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",8,34
"Info/Non-healthcare/Info Seeking","Info/Health/Info Seeking",1846,2015,"[2015",2019,",2019]","[2015,2019]","Undirected",31,34
"Internal locus of control","Healthcare/Engagement",5742,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",24,35
"Internal locus of control","Health Cond/Side Effects",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",16,35
"Internal locus of control","Info/Beliefs",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",29,35
"Internal locus of control","Health Cond",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",10,35
"Internal locus of control","Health Cond/Beliefs",5687,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",11,35
"Internal locus of control","Healthcare/Experience",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",25,35
"Internal locus of control","Health/Risk/Beliefs",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",20,35
"Internal locus of control","Healthcare/Engagement",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",24,35
"Internal locus of control","Health Cond",2570,2010,"[2010",2019,",2019]","[2010,2019]","Undirected",10,35
"Internal locus of control","Health Status",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",18,35
"Internal locus of control","Health Cond/Treatment",447,2014,"[2014",2019,",2019]","[2014,2019]","Undirected",17,35
"Internal locus of control","Health Cond",32,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",10,35
"Internal locus of control","Healthcare/Engagement",1252,2017,"[2017",2019,",2019]","[2017,2019]","Undirected",24,35
"Internal locus of control","Info/Beliefs",5345,2018,"[2018",2019,",2019]","[2018,2019]","Undirected",29,35
"Internal locus of control","Healthcare/Attitude/Trust",5569,2019,"[2019",2019,",2019]","[2019,2019]","Undirected",22,35
